locus_tag,gene_name,logFC,Pvalue,q.value
P_00148,lutR_1,0.191781189,0.010306292,0.020214563
P_01463,,-0.007580063,0.943961051,0.957136479
P_01464,,-1.002627071,5.40287E-10,2.38333E-09
P_01465,bauD,-0.022089643,0.856355469,0.885996762
P_01466,cdhR_4,0.032975084,0.879584348,0.905459116
P_01467,,0.46936759,0.049761188,0.083527188
P_01468,ubiG_2,-0.606399066,0.002690649,0.005864655
P_01469,,0.059718455,0.701143585,0.766158232
P_01470,,-0.022595047,0.787153805,0.834868913
P_01471,,-0.188794841,0.09135938,0.142012861
P_01472,,-0.053286939,0.780093715,0.829988474
P_00149,tyrS,-0.271497574,0.008277829,0.016529736
P_01473,mltF_2,0.284203158,0.002968797,0.006429407
P_01474,,0.244875726,0.00731677,0.014744011
P_01475,serA,-1.381308904,4.92022E-77,1.85771E-75
P_01476,,0.314360927,3.55273E-05,0.000101539
P_01477,ycgM,0.502362241,1.45107E-11,7.21639E-11
P_01478,yjiK_1,-0.760680218,9.49755E-16,6.14503E-15
P_01479,yjiK_2,0.261749394,0.065232451,0.105783847
P_01480,,-0.531670854,3.41958E-08,1.31698E-07
P_01481,rpiA,-0.126434699,0.344834958,0.437736744
P_01482,ilvA,-1.032147618,4.92947E-24,4.71504E-23
P_00150,,-0.365283724,1.06871E-05,3.24686E-05
P_01483,,0.731755263,3.26885E-22,2.88171E-21
P_01484,,0.342861766,0.000329792,0.000833044
P_01485,rppH_1,0.23821612,0.003677773,0.007823564
P_01486,ptsP,0.185195943,0.003800298,0.00805388
P_01487,,0.596488747,1.55239E-12,8.25686E-12
P_01488,lgt,-0.095384304,0.333013983,0.424892674
P_01489,thyA,0.057633992,0.592402198,0.674048091
P_01490,zntR,0.580300521,0.002545744,0.005561487
P_01491,cadA_1,0.680266982,5.73365E-12,2.92753E-11
P_01492,cmpR_2,0.173232044,0.069619149,0.111917169
P_00151,anmK,-0.798712972,1.33727E-18,1.00322E-17
P_01493,cysA_2,0.459253752,0.110103826,0.166460974
P_01494,,0.185269086,0.297892925,0.388370627
P_01495,,0.421277627,0.004511784,0.009412261
P_01496,mnmC_2,0.429627486,0.018799923,0.035044304
P_01497,,0.306977564,0.132312141,0.194902304
P_01498,,-0.041579946,0.865870065,0.894228595
P_01499,der_2,-0.492861342,1.33274E-06,4.44686E-06
P_01500,,0.044773214,0.627318527,0.704260764
P_01501,folA,-0.406740909,9.03023E-05,0.00024457
P_01502,tcyP,-0.209037659,0.103271687,0.157794518
P_00152,erpA,0.336431121,2.92982E-07,1.04177E-06
P_01503,,0.082515694,0.767438838,0.821169177
P_01504,ilvD,0.55283075,8.06945E-17,5.53954E-16
P_01505,,0.44662743,0.027151949,0.048543624
P_01506,rlmI_2,-0.22448407,0.067632001,0.108997487
P_01507,,-0.022114884,0.851893725,0.883291434
P_01508,mutM,-0.338693654,0.00594226,0.012110309
P_01509,fdx_2,-0.161424181,0.091684709,0.142424174
P_01510,coaD,-0.487608126,2.01349E-05,5.9107E-05
P_01511,,-2.741946932,2.9812E-161,2.8048E-159
P_01512,,-2.919634228,3.744E-203,5.116E-201
P_00015,,-0.606024014,0.282893497,0.372453723
P_00153,argC,-0.227342848,0.00077315,0.001841123
P_01513,calB,-1.945475041,1.6972E-148,1.3914E-146
P_01514,,-1.264325232,1.16167E-54,2.75489E-53
P_01515,sseB,-1.589929117,3.41599E-71,1.16002E-69
P_01516,,0.556832823,1.83342E-11,9.02402E-11
P_01517,rsmD,0.09798259,0.406540223,0.499600502
P_01518,,-0.674107718,5.25404E-07,1.82303E-06
P_01519,,-0.659232573,1.76458E-08,6.95053E-08
P_01520,ftsY,-0.167107676,0.022732346,0.041496269
P_01521,ftsE,-0.089907022,0.240603335,0.325128923
P_01522,ftsX,-0.003142928,0.961119415,0.971102874
P_00154,,0.033623869,0.731866488,0.794886786
P_01523,rpoH,0.337702047,1.10716E-06,3.72233E-06
P_01524,mtgA,-0.013237131,0.884092565,0.909121525
P_01525,,0.39070848,0.000423607,0.001050596
P_01526,thiS,0.171854061,0.124614477,0.184939872
P_01527,thiG,0.09409544,0.424774254,0.517245798
P_01528,trmB,-0.258543291,0.011737132,0.022779641
P_01529,,-0.276101523,0.017900218,0.033560716
P_01530,kptA,-0.659137786,0.000499449,0.001228606
P_01531,,-0.130515943,0.449175591,0.540083536
P_01532,hemN_1,-0.821380725,1.47072E-06,4.89871E-06
P_00155,,-1.496778707,5.66984E-62,1.62696E-60
P_01533,rdgB,-0.75207795,5.4224E-06,1.70236E-05
P_01534,,-0.28254181,0.097047688,0.149558722
P_01535,,-0.532014413,0.000535448,0.001310979
P_01536,metXS,-0.539807153,9.83307E-08,3.64783E-07
P_01537,,-0.364671608,0.052636319,0.087686454
P_01538,proC_3,-0.130975523,0.266763836,0.355045838
P_01539,yggS,-0.23977596,0.049925136,0.083753392
P_01540,pilT,0.021464108,0.848529738,0.880280579
P_01541,,-1.263042154,1.92183E-46,3.7643E-45
P_01542,,0.329577873,1.64095E-05,4.87444E-05
P_00156,,-1.186378947,3.38027E-30,4.08408E-29
P_01543,pyrC',-0.458694526,0.000198195,0.000515358
P_01544,pyrB,-0.225513056,0.03326736,0.058385743
P_01545,pyrR,-0.859159224,7.79477E-06,2.40636E-05
P_01546,yqgF,-0.361272365,0.009659262,0.019046683
P_01547,,0.336374937,0.000127721,0.000338406
P_01548,,-0.201854873,0.112974744,0.170218444
P_01549,gshB,0.155909434,0.073785017,0.117658297
P_01550,walR,-0.096124022,0.283111551,0.372655319
P_01551,pleD,0.090676678,0.522238602,0.610826307
P_01552,,-0.35518484,0.01965226,0.036511595
P_00157,ephD,-0.345091647,0.000627809,0.001523438
P_01553,,-0.608559764,5.29983E-10,2.34147E-09
P_01554,rcsC_1,-0.431080946,1.10569E-08,4.40663E-08
P_01555,,-0.347565102,0.227022352,0.30984097
P_01556,,0.281140467,0.05717414,0.094423709
P_01557,,0.469060121,0.003972377,0.008381424
P_01558,,-1.332099215,4.38613E-09,1.82142E-08
P_01559,rluF,0.039130736,0.744829745,0.80478637
P_01560,,-0.472287078,0.063940961,0.104130867
P_01561,trmO,-0.725575189,0.002164728,0.004774547
P_01562,fpr_1,0.2215539,0.00310173,0.006694557
P_00158,,-0.72074165,9.04838E-07,3.07817E-06
P_01563,cmpR_3,0.052522805,0.575047824,0.659029478
P_01564,dgkA,-0.823745923,1.67028E-05,4.9513E-05
P_01565,degU_1,-0.129535721,0.165308436,0.236584817
P_01566,,-0.454652884,0.006450649,0.013081369
P_01567,,-0.138140421,0.242313347,0.327054632
P_01568,,0.880712316,1.03366E-27,1.14742E-26
P_01569,recX,-0.223601762,0.127719075,0.189107269
P_01570,recA,0.290769101,1.49128E-05,4.45522E-05
P_01571,pncC_1,0.261238605,0.001849279,0.004129577
P_01572,,0.747095773,0.002622108,0.005723955
P_00159,coq7,0.363521191,7.33402E-06,2.26911E-05
P_01573,,0.502781674,0.00011757,0.000312957
P_01574,,0.148967561,0.711191008,0.775807869
P_01575,,0.818825069,0.000829246,0.001963301
P_01576,,0.754511765,1.65947E-13,9.43875E-13
P_01577,,0.391646169,0.00448696,0.009363878
P_01578,,0.629494267,0.000792668,0.001885255
P_01579,gpFI,0.846987747,4.38883E-13,2.42654E-12
P_01580,,0.823666005,0.001314521,0.00302921
P_01581,,0.371985328,0.251429596,0.337296506
P_01582,,0.275168767,0.222384563,0.3048161
P_00160,yhfA,-0.200105494,0.028902043,0.051400317
P_01583,,1.114586014,0.000351085,0.000882555
P_01584,,1.014228962,2.32963E-07,8.35089E-07
P_01585,,0.858614388,3.95556E-10,1.7625E-09
P_01586,,0.908062132,0.00561404,0.011518193
P_01587,,0.931280184,3.75986E-06,1.1981E-05
P_01588,,0.848724418,0.00014689,0.000387408
P_01589,,0.664181669,0.011659855,0.022646828
P_01590,,0.550076162,0.004104468,0.008635338
P_01591,prtR_1,-0.501700307,9.14675E-05,0.000247493
P_01592,,0.215846908,0.014315264,0.027339535
P_00161,vfr,0.118970543,0.269624351,0.358032803
P_01593,,0.692771546,7.73501E-10,3.3809E-09
P_01594,mutS,-0.302281587,7.429E-05,0.000203121
P_01595,fdxA,-0.330857419,0.004170641,0.008757889
P_01596,apbC,0.245448087,0.01689183,0.03184445
P_01597,metG,-0.40635235,7.63014E-08,2.86392E-07
P_01598,rsxB,0.003688574,0.97389428,0.98038577
P_01599,nth,-0.357529149,0.019668,0.036528485
P_01600,,0.423443802,1.06229E-05,3.22907E-05
P_01601,bvgA_1,0.30921518,0.002890051,0.006270924
P_01602,argG,-0.655533898,1.28893E-13,7.38976E-13
P_00162,,0.34785031,0.000116383,0.000310229
P_01603,,0.393669876,3.93885E-06,1.25167E-05
P_01604,pyrC_1,-0.328266523,0.000192647,0.000501633
P_01605,rnt,-0.990698278,1.38636E-14,8.41937E-14
P_01606,ahpC_1,0.298156839,0.002291262,0.00502851
P_01607,,-3.12509568,1.0647E-270,2.3502E-268
P_01608,bfr_1,3.90818965,0,0
P_01609,grxD,0.533811976,3.21848E-15,2.02753E-14
P_01610,napA,0.771552333,2.78257E-22,2.46438E-21
P_01611,,0.240940675,0.3384257,0.430839639
P_01612,argF,-0.287933568,0.027262492,0.048710909
P_00016,,0.198020647,0.53236945,0.620863294
P_00163,trpC_2,0.411207095,4.37056E-05,0.000123621
P_01613,btuD_2,-0.97245397,2.20976E-10,1.0097E-09
P_01614,ybaK,-0.206393861,0.014322979,0.027342916
P_01615,glpF,0.11324473,0.608468962,0.687808425
P_01616,glpK,0.10308184,0.268322029,0.356788722
P_01617,glpR_1,0.054419226,0.426172132,0.518507922
P_01618,glpD,0.171552159,0.073895379,0.117768836
P_01619,gltI_1,-0.161703453,0.044090441,0.075038203
P_01620,glnM,0.061213307,0.481183449,0.57221546
P_01621,gltK,-0.033953983,0.742784231,0.804157462
P_01622,glnQ_3,0.154544446,0.082733592,0.129977576
P_00164,trpD_2,0.716514102,5.48996E-11,2.61468E-10
P_01623,dctB_2,-0.349261537,0.002611948,0.005703946
P_01624,dctD_3,-0.574204885,0.000155143,0.000407678
P_01625,ydgC,-0.214428132,0.170003264,0.242457439
P_01626,atoC_1,-0.885891763,1.26376E-21,1.08899E-20
P_01627,sasA_5,-1.067845733,9.82634E-25,9.60705E-24
P_01628,,-1.829129831,3.32824E-60,8.9675E-59
P_01629,,-1.747438342,6.96741E-70,2.28491E-68
P_01630,davT_3,-2.3760065,1.0022E-106,5.5302E-105
P_01631,mtnX,-2.153309315,1.29221E-85,5.49332E-84
P_01632,,0.963591483,3.7493E-32,4.85716E-31
P_00165,trpG,0.120461075,0.413903495,0.506588219
P_01633,arnE_1,-1.106355787,1.9747E-05,5.80573E-05
P_01634,arnF_1,-1.995231831,5.57745E-06,1.74626E-05
P_01635,,-1.449422886,3.47868E-13,1.93077E-12
P_01636,,0.223565947,0.080736572,0.127363163
P_01637,rutD_1,0.172188593,0.425636336,0.518075701
P_01638,metR_1,-0.329486241,0.001906728,0.004243005
P_01639,mshD_2,-0.410032685,0.021350692,0.039272956
P_01640,rppH_2,-0.16735279,0.259359011,0.346799013
P_01641,,0.094758054,0.29991034,0.390557169
P_01642,rssB_4,0.022153801,0.808900609,0.850875855
P_00166,estA,-0.528208045,2.3476E-11,1.15055E-10
P_01643,,0.379808149,8.7785E-09,3.53047E-08
P_01644,ccp,-0.529419175,3.78133E-08,1.44577E-07
P_01645,sasA_6,-0.917561236,8.36133E-26,8.49304E-25
P_01646,sasA_7,-1.425656999,7.14385E-36,1.04856E-34
P_01647,rpmE2,-0.993957073,1.90044E-09,8.14535E-09
P_01648,cusR,-0.906942492,5.20703E-11,2.48199E-10
P_01649,sasA_8,-0.984461098,1.88382E-13,1.0683E-12
P_01650,,0.163147478,0.015034039,0.028579115
P_01651,,0.277974903,6.84195E-05,0.000188236
P_01652,crnA,-0.250328289,0.026414471,0.047372703
P_00167,trpE,0.029552065,0.756905515,0.813004071
P_01653,,-0.524109069,0.00595526,0.012132494
P_01654,,-0.100500003,0.270989361,0.359419446
P_01655,,0.401326313,0.000320721,0.000811559
P_01656,yfcF,0.010736746,0.927454799,0.943567292
P_01657,,0.07206962,0.370416733,0.463970408
P_01658,,0.192577644,0.011423516,0.022216048
P_01659,,-0.152681536,0.048686076,0.082025285
P_01660,metE,-3.928755976,0,0
P_01661,nspC,0.271106443,0.005709865,0.011673998
P_01662,,0.191484573,0.035797084,0.062273254
P_00168,gph_1,-0.381954452,0.001822224,0.00407233
P_01663,,0.226034598,0.030946576,0.054798642
P_01664,,-0.163483685,0.270381308,0.358695868
P_01665,glsA2,-0.492869678,0.000219557,0.000567073
P_01666,,-0.221552028,0.01967408,0.036528485
P_01667,,-0.836209028,0.001816181,0.004063572
P_01668,nimR_1,0.177313847,0.206701081,0.286604857
P_01669,mtnB,0.829057303,5.58537E-15,3.46534E-14
P_01670,,0.52018512,1.06774E-08,4.25834E-08
P_01671,yfkM,0.26331823,0.001642712,0.003692724
P_01672,,0.688196092,7.34828E-09,2.99091E-08
P_00169,rpe,0.00933498,0.92697894,0.943250379
P_01673,,1.404300648,6.34713E-82,2.58342E-80
P_01674,,0.857380047,3.0434E-29,3.55724E-28
P_01675,,-0.271808563,0.083586273,0.131173535
P_01676,,-1.410601324,2.50338E-33,3.40447E-32
P_01677,,-1.352822982,4.00022E-33,5.37641E-32
P_01678,,0.051793694,0.765073514,0.819935929
P_01679,rpfC,0.22429805,0.004079946,0.008589439
P_01680,narL,0.424660723,1.36019E-05,4.08275E-05
P_01681,,-0.081372425,0.561306441,0.646984869
P_01682,iolG_2,0.287894849,0.001375178,0.003153175
P_00170,adh1,0.610786221,3.09814E-19,2.42237E-18
P_01683,rppH_3,0.464309697,2.18561E-06,7.11469E-06
P_01684,,-0.199974884,0.016705755,0.031527238
P_01685,,-0.344977881,0.054781194,0.090916504
P_01686,,-1.028037865,2.41187E-08,9.39058E-08
P_01687,,-0.159370492,0.439453325,0.531175786
P_01688,ubiG_3,-0.076123833,0.569593269,0.653779154
P_01689,purB_1,-0.3224224,0.071887296,0.115111939
P_01690,pcaB_1,0.261012277,0.394957237,0.488293749
P_01691,,-0.340756392,0.200914375,0.280001845
P_01692,,-0.036312494,0.818374808,0.858075926
P_00171,,0.11633802,0.168619375,0.240663166
P_01693,,0.370496692,5.43595E-08,2.06056E-07
P_01694,,0.297194019,0.002898027,0.006283256
P_01695,,-0.397403176,0.011014829,0.021494084
P_01696,pknB,-0.270194186,0.178435047,0.252724268
P_01697,prpC_2,0.173306753,0.549092075,0.635971629
P_01698,,0.025637587,0.812718856,0.853909641
P_01699,,0.022015269,0.933028246,0.947893274
P_01700,,0.120432777,0.636049063,0.712389847
P_01701,,-1.122475582,0.020774204,0.038286177
P_01702,,1.032281711,1.08417E-22,9.75244E-22
P_00172,djlA,0.066639991,0.452416706,0.543070377
P_01703,,-0.520356634,0.766738049,0.821124974
P_01704,norR_2,-0.724911705,0.002216333,0.004875254
P_01705,,-0.663777427,0.084589915,0.13256732
P_01706,,-0.411229389,0.110377489,0.166830763
P_01707,,-0.752365292,0.275867888,0.365046302
P_01708,,-0.17560612,0.513490245,0.603012178
P_01709,,-0.79347401,0.219794772,0.301626542
P_01710,,-0.106837948,0.492588649,0.583963284
P_01711,hcpA,0.56281164,0.05416133,0.090017919
P_01712,,0.184964023,0.256275878,0.343156151
P_00017,,0.010715588,0.963514576,0.97335155
P_00173,murU,0.537560499,3.63622E-11,1.75216E-10
P_01713,ppiC_1,0.161750111,0.134065004,0.197180691
P_01714,,-0.556094709,3.64623E-05,0.000104108
P_01715,yejB_1,-0.707952679,0.000281057,0.000716884
P_01716,yejE_1,-0.856692851,8.6843E-06,2.6652E-05
P_01717,yejF_1,-0.711279289,1.31514E-05,3.95992E-05
P_01718,norR_3,-0.34229034,0.040964656,0.07021988
P_01719,,0.49474151,0.005685346,0.011636305
P_01720,bdhA,0.577750051,0.001399685,0.003197768
P_01721,acsA_3,0.237054418,0.066521425,0.107509564
P_01722,rcsC_2,-0.782580234,1.8851E-27,2.05286E-26
P_00174,amgK,0.464759006,1.66339E-09,7.15608E-09
P_01723,ppiC_2,-0.412265673,0.018313039,0.034267535
P_01724,kdgK_1,0.417160492,0.003764202,0.007989184
P_01725,,0.349316524,0.003107564,0.006704629
P_01726,ttgV,-0.050574917,0.702669216,0.76767916
P_01727,yabJ_1,0.08022826,0.668585037,0.740973919
P_01728,glnQ_4,0.430052656,0.001007471,0.002362843
P_01729,tcyB,0.041123822,0.913751029,0.932476489
P_01730,glnP_3,0.571430033,0.113124978,0.170400065
P_01731,peb1A,0.483159206,0.063121758,0.103001356
P_01732,,0.240235732,0.372992545,0.466565871
P_00175,lptD,-0.849401334,7.58337E-27,8.04454E-26
P_01733,,-0.251376112,0.055357676,0.091740602
P_01734,trpA_2,0.732599733,7.0233E-13,3.83143E-12
P_01735,trpB_2,0.742204084,3.13526E-17,2.19966E-16
P_01736,trpI,0.149585887,0.272686461,0.361336319
P_01737,yqjD_1,0.950072962,2.20678E-47,4.38224E-46
P_01738,,0.484381223,1.41508E-12,7.56159E-12
P_01739,,0.248062711,0.000542266,0.001325975
P_01740,fgd_2,-0.239174032,0.042204779,0.072151691
P_01741,osmC,0.217151296,0.001093223,0.002544204
P_01742,,0.177634377,0.358896333,0.451987284
P_00176,surA,-0.870643864,1.22947E-33,1.69207E-32
P_01743,,0.143720952,0.286042477,0.375565723
P_01744,,0.188948742,0.143611882,0.209610527
P_01745,,0.276179545,0.065723363,0.106429565
P_01746,yrdA_1,0.203340823,0.045999307,0.077988189
P_01747,prlC_1,0.247707355,0.000655006,0.00158011
P_01748,,0.148988834,0.31143833,0.40264577
P_01749,,0.268237076,0.269419855,0.358026815
P_01750,,0.821158427,6.52245E-22,5.67157E-21
P_01751,,0.641048739,6.34138E-14,3.69849E-13
P_01752,,0.353347804,2.45299E-05,7.12436E-05
P_00177,pdxA,-1.173212584,1.02759E-25,1.04009E-24
P_01753,,0.225958373,0.164527058,0.235642822
P_01754,cynT_1,0.441063431,1.94292E-06,6.37897E-06
P_01755,,0.074406091,0.559822793,0.64579357
P_01756,,-0.650090373,2.2943E-12,1.20577E-11
P_01757,,0.052859198,0.471161764,0.562161614
P_01758,ctaD,-1.175050221,5.59273E-59,1.45894E-57
P_01759,,-1.196768745,0.767512017,0.821169177
P_01760,ctaG,-1.368077951,4.35143E-40,7.28072E-39
P_01761,ctaE,-1.371658328,5.46527E-70,1.81302E-68
P_01762,,-0.029612481,0.825664475,0.862955459
P_00178,rsmA,-0.213045796,0.065787583,0.106473475
P_01763,,-1.461669692,8.49151E-61,2.34292E-59
P_01764,,-1.512837487,2.85179E-38,4.4474E-37
P_01765,ctaA,-1.266480985,2.29837E-60,6.22187E-59
P_01766,ctaB,-1.190946271,5.15786E-38,7.89358E-37
P_01767,,-1.31033804,4.79405E-50,1.01833E-48
P_01768,metQ_2,-0.129866024,0.200729471,0.279812105
P_01769,metP,-0.190998183,0.099540547,0.152580983
P_01770,metN_2,-0.452972891,0.000376939,0.000942183
P_01771,katE,0.795293545,4.94249E-28,5.55087E-27
P_01772,,0.573819295,2.62028E-14,1.5648E-13
P_00179,apaG,-0.026451127,0.808917697,0.850875855
P_01773,znuB_1,0.143350407,0.075947899,0.120604592
P_01774,znuC_1,0.040198457,0.58102581,0.664376793
P_01775,zur,0.36858064,4.61416E-07,1.60684E-06
P_01776,znuA,0.068030975,0.35154858,0.444489381
P_01777,thrB,0.217688122,0.004411335,0.009226185
P_01778,,0.55608294,1.1561E-08,4.60115E-08
P_01779,polA,0.108503987,0.11648381,0.174543234
P_01780,engB,0.324659008,3.45542E-06,1.10386E-05
P_01781,,0.29027543,0.000103319,0.000277598
P_01782,cc4,-0.708222975,1.20416E-26,1.26569E-25
P_00180,apaH_1,-0.692098308,2.71234E-08,1.05176E-07
P_01783,dsbA,0.409042401,4.37373E-07,1.52496E-06
P_01784,,-0.203334407,0.046096878,0.078130532
P_01785,,-0.560433521,7.51895E-09,3.05388E-08
P_01786,amiD_1,0.412158623,2.13722E-09,9.11256E-09
P_01787,kinB,-0.161834869,0.019976828,0.037018733
P_01788,algB,0.625976363,1.93428E-19,1.52066E-18
P_01789,,1.237487451,7.53544E-12,3.82707E-11
P_01790,,1.043542888,2.82298E-33,3.82101E-32
P_01791,ivy,0.85484224,1.21753E-27,1.34373E-26
P_01792,gltP_1,-0.234539858,0.194162611,0.271846603
P_00181,glpE_1,-0.75055735,0.000117221,0.000312227
P_01793,,-0.584761076,6.04053E-08,2.2792E-07
P_01794,,-0.366418471,0.000944018,0.002216742
P_01795,,-0.329110416,0.00622903,0.012676739
P_01796,mkl,-0.444273638,7.1919E-05,0.000197202
P_01797,,-0.150792001,0.151212936,0.219033579
P_01798,,0.34900669,7.23811E-05,0.000198337
P_01799,,0.044553192,0.57452327,0.658647432
P_01800,,-0.065718609,0.484366938,0.575166947
P_01801,,0.208249387,0.048905691,0.082283718
P_01802,citN_1,0.107149859,0.617306933,0.69533597
P_00182,,0.716796874,3.8835E-31,4.83458E-30
P_01803,,0.019660748,0.862936951,0.892162703
P_01804,,0.708019428,7.09643E-11,3.35197E-10
P_01805,,0.091747804,0.587139435,0.669766093
P_01806,,0.594689631,6.02809E-07,2.08029E-06
P_01807,,1.16560753,9.88746E-14,5.69149E-13
P_01808,cat1,-0.115070727,0.430557146,0.52314792
P_01809,pntB,-0.463583032,7.9069E-08,2.96586E-07
P_01810,pntA,-0.730040081,0.005615596,0.011518193
P_01811,pntAA,-0.477478896,2.64624E-06,8.5319E-06
P_01812,gcvA_3,-0.290003753,0.018493011,0.034557781
P_00018,rhtB_1,0.001078082,0.98785725,0.992005731
P_00183,,0.33339132,2.03533E-06,6.65191E-06
P_01813,mmgC_2,0.375883541,1.49041E-07,5.41702E-07
P_01814,uctC_2,0.144362527,0.052820311,0.08794191
P_01815,birA,-0.41935847,0.012528952,0.024201837
P_01816,coaX,0.009354107,0.926112843,0.942536195
P_01817,,-0.136068174,0.322020014,0.413346647
P_01822,secE,0.052430366,0.405057824,0.498581991
P_01823,nusG,0.0808511,0.204592899,0.284231093
P_01824,rplK,-0.242150033,0.003828908,0.008105533
P_01825,rplA,-0.301156236,2.23347E-05,6.52309E-05
P_01826,rplJ,-1.198983286,4.51297E-52,1.01172E-50
P_00184,,0.372223816,3.43316E-08,1.32057E-07
P_01827,rplL,-0.810111096,6.65286E-26,6.80584E-25
P_01828,rpoB,-0.247079015,6.93588E-05,0.000190637
P_01829,rpoC,-0.235984224,0.00014334,0.000378742
P_01830,rpsL,0.383177464,1.00579E-07,3.72401E-07
P_01831,rpsG,0.137150269,0.093316608,0.144546292
P_01832,fusA,-0.286419607,0.000231906,0.000597624
P_01833,tufA,-0.16697972,0.009023014,0.017893253
P_01834,rpsJ,0.057819976,0.407378035,0.500245737
P_01835,rplC,-0.118287852,0.09229896,0.143195903
P_01836,rplD,-0.260976772,0.002195069,0.004832183
P_00185,cca,0.208131589,0.020896845,0.038499837
P_01837,rplW,0.052339815,0.589558498,0.671591152
P_01838,rplB,-0.204035308,0.010720167,0.020969729
P_01839,rpsS,0.217781676,0.01166163,0.022646828
P_01840,rplV,0.136995461,0.073119097,0.116758625
P_01841,rpsC,0.121095923,0.084342183,0.13224703
P_01842,rplP,-0.341934761,1.83828E-05,5.42132E-05
P_01843,rpmC,-0.255616432,0.0206708,0.038144605
P_01844,rpsQ,-0.283273022,0.033661769,0.058969748
P_01845,rplN,-0.021205858,0.8141287,0.854495767
P_01846,rplX,0.016135255,0.852261604,0.883513248
P_00186,folK_1,-0.106744657,0.509817251,0.599434789
P_01847,rplE,-0.09649352,0.132794599,0.195512623
P_01848,rpsN,-0.420348704,3.60516E-10,1.61012E-09
